timestamp_utc,cycle_index,step_index,commanded_heater_temp_C,step_duration_ticks,step_duration_ms,heater_heat_stable,sensor_status_raw,gas_resistance_ohm,sensor_temperature_C,sensor_humidity_RH,pressure_Pa,backend,i2c_addr,sample_name,specimen_id,storage,notes,profile_name,profile_hash
2025-10-17T21:32:43.292318+00:00,9,5,320,30,4200,True,176,318606.09,26.58,39.82,100411.41,coines,0x76,Natural Air > Inside,Natural Air > Inside,countertop,,HP-502,3832557560321b8da5b8cfb788bb8609c9de36f0
2025-10-17T21:32:52.480576+00:00,9,6,265,32,4480,True,176,406510.53,25.39,39.93,100377.73,coines,0x76,Natural Air > Inside,Natural Air > Inside,countertop,,HP-502,3832557560321b8da5b8cfb788bb8609c9de36f0
2025-10-17T21:33:01.664234+00:00,9,7,210,32,4480,True,176,580334.38,25.26,40.38,100378.52,coines,0x76,Natural Air > Inside,Natural Air > Inside,countertop,,HP-502,3832557560321b8da5b8cfb788bb8609c9de36f0
2025-10-17T21:33:10.850750+00:00,9,8,155,32,4480,True,176,1089361.75,25.04,40.6,100374.98,coines,0x76,Natural Air > Inside,Natural Air > Inside,countertop,,HP-502,3832557560321b8da5b8cfb788bb8609c9de36f0
2025-10-17T21:33:20.023729+00:00,9,9,100,32,4480,True,176,3195007.75,24.74,41.53,100372.45,coines,0x76,Natural Air > Inside,Natural Air > Inside,countertop,,HP-502,3832557560321b8da5b8cfb788bb8609c9de36f0
2025-10-17T21:33:29.202483+00:00,9,10,155,32,4480,True,176,751697.56,24.93,41.03,100377.32,coines,0x76,Natural Air > Inside,Natural Air > Inside,countertop,,HP-502,3832557560321b8da5b8cfb788bb8609c9de36f0
2025-10-17T21:33:58.389401+00:00,10,1,210,32,4480,True,176,250183.23,24.6,42.62,100383.53,coines,0x76,Natural Air > Inside,Natural Air > Inside,countertop,,HP-502,3832557560321b8da5b8cfb788bb8609c9de36f0
2025-10-17T21:33:59.167900+00:00,10,2,265,2,280,True,176,112403.95,26.46,42.05,100397.55,coines,0x76,Natural Air > Inside,Natural Air > Inside,countertop,,HP-502,3832557560321b8da5b8cfb788bb8609c9de36f0
2025-10-17T21:34:07.780576+00:00,10,3,265,30,4200,True,176,210526.31,26.21,40.78,100410.76,coines,0x76,Natural Air > Inside,Natural Air > Inside,countertop,,HP-502,3832557560321b8da5b8cfb788bb8609c9de36f0
2025-10-17T21:34:08.558974+00:00,10,4,320,2,280,True,176,120413.92,27.25,40.58,100407.73,coines,0x76,Natural Air > Inside,Natural Air > Inside,countertop,,HP-502,3832557560321b8da5b8cfb788bb8609c9de36f0
2025-10-17T21:34:17.169878+00:00,10,5,320,30,4200,True,176,315368.03,26.58,39.79,100412.12,coines,0x76,Natural Air > Inside,Natural Air > Inside,countertop,,HP-502,3832557560321b8da5b8cfb788bb8609c9de36f0
2025-10-17T21:34:26.352826+00:00,10,6,265,32,4480,True,176,406752.72,25.43,39.9,100382.43,coines,0x76,Natural Air > Inside,Natural Air > Inside,countertop,,HP-502,3832557560321b8da5b8cfb788bb8609c9de36f0
2025-10-17T21:34:35.537169+00:00,10,7,210,32,4480,True,176,583309.62,25.27,39.94,100383.15,coines,0x76,Natural Air > Inside,Natural Air > Inside,countertop,,HP-502,3832557560321b8da5b8cfb788bb8609c9de36f0
